user_id,recipe_id,ndcg_10,recall_10,precision_10
194953,90674,0.0,0.0,0.0
5060,45163,0.0,0.0,0.0
51572,94993,0.0,0.0,0.0
309819,282254,0.0,0.0,0.0
448004,15489,0.0,0.0,0.0
153636,324444,0.0,0.0,0.0
65573,17181,0.0,0.0,0.0
13593,355946,0.0,0.0,0.0
117235,26361,0.0,0.0,0.0
178427,478896,0.0,0.0,0.0
272745,14445,0.0,0.0,0.0
366914,46405,0.0,0.0,0.0
345314,27034,0.0,0.0,0.0
268888,27951,0.0,0.0,0.0
594139,229639,0.0,0.0,0.0
135570,88333,0.0,0.0,0.0
1610030,519,0.0,0.0,0.0
369715,122289,0.0,0.0,0.0
29782,163262,0.0,0.0,0.0
1611540,185342,0.0,0.0,0.0
440383,65340,0.0,0.0,0.0
50969,88939,0.0,0.0,0.0
428885,224624,0.0,0.0,0.0
516537,81916,0.0,0.0,0.0
2041603,28714,0.0,0.0,0.0
1739723,140878,0.0,0.0,0.0
87023,66147,0.0,0.0,0.0
219653,386721,0.0,0.0,0.0
1251627,150269,0.0,0.0,0.0
284627,131286,0.0,0.0,0.0
37305,72047,0.0,0.0,0.0
192849,46501,0.0,0.0,0.0
398043,53516,0.0,0.0,0.0
88099,162166,0.0,0.0,0.0
424680,182480,0.0,0.0,0.0
174991,7537,0.0,0.0,0.0
570804,185753,0.0,0.0,0.0
429815,44821,0.0,0.0,0.0
557564,53682,0.0,0.0,0.0
166475,107933,0.0,0.0,0.0
366672,84764,0.0,0.0,0.0
133174,317932,0.0,0.0,0.0
1496854,186343,0.0,0.0,0.0
41984,30812,0.0,0.0,0.0
758166,2781,0.0,0.0,0.0
240122,190135,0.0,0.0,0.0
930552,257866,0.0,0.0,0.0
311484,172844,0.0,0.0,0.0
94760,127652,0.0,0.0,0.0
723109,241630,0.0,0.0,0.0
192453,29679,0.0,0.0,0.0
791416,227257,0.0,0.0,0.0
171790,149748,0.0,0.0,0.0
546216,24796,0.0,0.0,0.0
217482,363075,0.0,0.0,0.0
487909,75302,0.0,0.0,0.0
358513,381194,0.0,0.0,0.0
165501,18124,0.0,0.0,0.0
297546,41308,0.0,0.0,0.0
223301,16015,0.0,0.0,0.0
171303,150987,0.0,0.0,0.0
13796,89124,0.0,0.0,0.0
67103,251484,0.0,0.0,0.0
325436,32618,0.0,0.0,0.0
5060,142403,0.0,0.0,0.0
921940,6664,0.0,0.0,0.0
498271,207599,0.0,0.0,0.0
220348,408717,0.0,0.0,0.0
249247,117076,0.0,0.0,0.0
316517,37455,0.0,0.0,0.0
44383,18787,0.0,0.0,0.0
305147,371342,0.0,0.0,0.0
1803116783,276572,0.0,0.0,0.0
27798,100626,0.0,0.0,0.0
394953,33869,0.0,0.0,0.0
226863,432391,0.0,0.0,0.0
319658,208583,0.0,0.0,0.0
311260,205343,0.0,0.0,0.0
526666,302136,0.0,0.0,0.0
386585,170287,0.0,0.0,0.0
37779,109312,0.0,0.0,0.0
144204,17181,0.0,0.0,0.0
143917,175766,0.0,0.0,0.0
865936,482856,0.0,0.0,0.0
317004,151959,0.0,0.0,0.0
587978,25840,0.0,0.0,0.0
121242,55936,0.0,0.0,0.0
226863,376376,0.0,0.0,0.0
383346,234535,0.0,0.0,0.0
6357,88046,0.0,0.0,0.0
145352,134741,0.0,0.0,0.0
176615,81115,0.0,0.0,0.0
6357,104289,0.0,0.0,0.0
37868,110811,0.0,0.0,0.0
124249,61479,0.0,0.0,0.0
183098,39087,0.0,0.0,0.0
80353,72024,0.0,0.0,0.0
19540,99026,0.0,0.0,0.0
659630,272021,0.0,0.0,0.0
32772,150224,0.0,0.0,0.0
478599,241700,0.0,0.0,0.0
535633,208241,0.0,0.0,0.0
284897,228718,0.0,0.0,0.0
192581,186799,0.0,0.0,0.0
128473,21519,0.0,0.0,0.0
276833,113045,0.0,0.0,0.0
308765,229484,0.0,0.0,0.0
326787,108492,0.0,0.0,0.0
215898,74962,0.0,0.0,0.0
226863,317652,0.0,0.0,0.0
305531,467154,0.0,0.0,0.0
434907,14927,0.0,0.0,0.0
179133,196016,0.0,0.0,0.0
167225,102058,0.0,0.0,0.0
91724,274698,0.0,0.0,0.0
303427,192164,0.0,0.0,0.0
657535,31008,0.0,0.0,0.0
26512,18061,0.0,0.0,0.0
516926,463034,0.0,0.0,0.0
274913,242851,0.0,0.0,0.0
512309,230213,0.0,0.0,0.0
324621,147497,0.0,0.0,0.0
102058,185490,0.0,0.0,0.0
1496787,408973,0.0,0.0,0.0
671629,130968,0.0,0.0,0.0
208631,133775,0.0,0.0,0.0
104295,291640,0.0,0.0,0.0
29196,136642,0.0,0.0,0.0
460048,111797,0.0,0.0,0.0
818606,191946,0.0,0.0,0.0
136997,63641,0.0,0.0,0.0
163112,131555,0.0,0.0,0.0
227978,358549,0.0,0.0,0.0
1063227,298874,0.0,0.0,0.0
199848,141967,0.0,0.0,0.0
62086,243385,0.0,0.0,0.0
537179,137562,0.0,0.0,0.0
424680,215796,0.0,0.0,0.0
653438,384154,0.0,0.0,0.0
6651,501231,0.0,0.0,0.0
124190,49091,0.0,0.0,0.0
46777,137248,0.0,0.0,0.0
1058097,415873,0.0,0.0,0.0
26512,66488,0.0,0.0,0.0
122776,71659,0.0,0.0,0.0
97895,91369,0.0,0.0,0.0
1042494,290410,0.0,0.0,0.0
407088,54983,0.0,0.0,0.0
537179,23319,0.0,0.0,0.0
469903,398323,0.0,0.0,0.0
225179,103322,0.0,0.0,0.0
108043,43509,0.0,0.0,0.0
8629,125034,0.0,0.0,0.0
169430,222676,0.0,0.0,0.0
222564,94732,0.0,0.0,0.0
294624,16273,0.0,0.0,0.0
1117905,16575,0.0,0.0,0.0
356062,110442,0.0,0.0,0.0
92700,69129,0.0,0.0,0.0
674022,308565,0.0,0.0,0.0
383346,232766,0.0,0.0,0.0
430471,324363,0.0,0.0,0.0
35635,64788,0.0,0.0,0.0
95743,41689,0.0,0.0,0.0
142463,3470,0.0,0.0,0.0
735713,90387,0.0,0.0,0.0
804920,127110,0.0,0.0,0.0
168895,71967,0.0,0.0,0.0
59780,54735,0.0,0.0,0.0
433046,77351,0.0,0.0,0.0
39949,70188,0.0,0.0,0.0
591302,260567,0.0,0.0,0.0
1925885,504576,0.0,0.0,0.0
41578,179797,0.0,0.0,0.0
350812,86789,0.0,0.0,0.0
274893,104628,0.0,0.0,0.0
522192,99476,0.0,0.0,0.0
357567,48974,0.0,0.0,0.0
455127,226578,0.0,0.0,0.0
56919,74223,0.0,0.0,0.0
356850,95311,0.0,0.0,0.0
187373,17126,0.0,0.0,0.0
383346,446365,0.0,0.0,0.0
657191,344037,0.0,0.0,0.0
432982,22183,0.0,0.0,0.0
313633,113244,0.0,0.0,0.0
18391,51876,0.0,0.0,0.0
696386,314367,0.0,0.0,0.0
1582773,109777,0.0,0.0,0.0
175985,215414,0.0,0.0,0.0
220361,107786,0.0,0.0,0.0
1279206,154576,0.0,0.0,0.0
61660,261355,0.0,0.0,0.0
993604,384385,0.0,0.0,0.0
120121,185603,0.0,0.0,0.0
461834,449526,0.0,0.0,0.0
1179225,293768,0.0,0.0,0.0
344231,155831,0.0,0.0,0.0
184530,32045,0.0,0.0,0.0
117184,187788,0.0,0.0,0.0
81611,119368,0.0,0.0,0.0
536962,68955,0.0,0.0,0.0
316831,110666,0.0,0.0,0.0
176615,26730,0.0,0.0,0.0
37636,40755,0.0,0.0,0.0
508148,107712,0.0,0.0,0.0
424680,207473,0.0,0.0,0.0
49360,30913,0.0,0.0,0.0
5060,76430,0.0,0.0,0.0
86604,2496,0.0,0.0,0.0
128473,262851,0.0,0.0,0.0
220348,51556,0.0,0.0,0.0
215014,107786,0.0,0.0,0.0
1634,55065,0.0,0.0,0.0
37449,59580,0.0,0.0,0.0
75919,328286,0.0,0.0,0.0
724593,99320,0.0,0.0,0.0
266780,50856,0.0,0.0,0.0
26512,67921,0.0,0.0,0.0
424680,320503,0.0,0.0,0.0
2585084,501018,0.0,0.0,0.0
868882,82023,0.0,0.0,0.0
198741,154849,0.0,0.0,0.0
177753,177945,0.0,0.0,0.0
1329782,217180,0.0,0.0,0.0
1802738659,311455,0.0,0.0,0.0
386585,331142,0.0,0.0,0.0
616152,227571,0.0,0.0,0.0
4470,719,0.0,0.0,0.0
369715,49896,0.0,0.0,0.0
89831,301447,0.0,0.0,0.0
14410,378762,0.0,0.0,0.0
279240,46877,0.0,0.0,0.0
358544,69983,0.0,0.0,0.0
280271,274812,0.0,0.0,0.0
442366,29251,0.0,0.0,0.0
369584,328726,0.0,0.0,0.0
452355,454864,0.0,0.0,0.0
47559,41893,0.0,0.0,0.0
1042494,239454,0.0,0.0,0.0
424294,96431,0.0,0.0,0.0
197023,267825,0.0,0.0,0.0
232480,23385,0.0,0.0,0.0
65955,28943,0.0,0.0,0.0
1008402,245599,0.0,0.0,0.0
1761123,346442,0.0,0.0,0.0
194886,107717,0.0,0.0,0.0
56463,25222,0.0,0.0,0.0
546010,66473,0.0,0.0,0.0
482933,438226,0.0,0.0,0.0
523796,36984,0.0,0.0,0.0
101714,321483,0.0,0.0,0.0
599466,37037,0.0,0.0,0.0
461834,383739,0.0,0.0,0.0
369715,473431,0.0,0.0,0.0
427101,52212,0.0,0.0,0.0
196296,17222,0.0,0.0,0.0
326787,212745,0.0,0.0,0.0
780172,264723,0.0,0.0,0.0
89831,337258,0.0,0.0,0.0
134011,97565,0.0,0.0,0.0
967822,13269,0.0,0.0,0.0
223333,133054,0.0,0.0,0.0
420929,204269,0.0,0.0,0.0
27798,40183,0.0,0.0,0.0
37449,202207,0.0,0.0,0.0
237123,207917,0.0,0.0,0.0
137302,280466,0.0,0.0,0.0
495032,68787,0.0,0.0,0.0
53932,125740,0.0,0.0,0.0
653438,288719,0.0,0.0,0.0
135872,41361,0.0,0.0,0.0
446523,253757,0.0,0.0,0.0
328099,71922,0.0,0.0,0.0
347347,63828,0.0,0.0,0.0
368594,306016,0.0,0.0,0.0
47892,140524,0.0,0.0,0.0
1072593,76384,0.0,0.0,0.0
505134,59733,0.0,0.0,0.0
89831,171017,0.0,0.0,0.0
324390,172588,0.0,0.0,0.0
285039,100201,0.0,0.0,0.0
222564,78237,0.0,0.0,0.0
869184,199791,0.0,0.0,0.0
217226,96991,0.0,0.0,0.0
155195,312201,0.0,0.0,0.0
133174,131993,0.0,0.0,0.0
17803,284775,0.0,0.0,0.0
644191,258716,0.0,0.0,0.0
65197,142540,0.0,0.0,0.0
403193,38642,0.0,0.0,0.0
86520,35079,0.0,0.0,0.0
128473,38212,0.0,0.0,0.0
154349,102598,0.0,0.0,0.0
1072593,161360,0.0,0.0,0.0
486725,169908,0.0,0.0,0.0
221541,42061,0.0,0.0,0.0
45765,149768,0.0,0.0,0.0
547498,145038,0.0,0.0,0.0
1535,23153,0.0,0.0,0.0
537937,21018,0.0,0.0,0.0
60124,449269,0.0,0.0,0.0
1574179,99113,0.0,0.0,0.0
842778,153817,0.0,0.0,0.0
32143,177017,0.0,0.0,0.0
324390,171866,0.0,0.0,0.0
610488,138727,0.0,0.0,0.0
865818,137530,0.0,0.0,0.0
213909,117243,0.0,0.0,0.0
803077,89207,0.0,0.0,0.0
27443,28998,0.0,0.0,0.0
131126,378843,0.0,0.0,0.0
47510,110364,0.0,0.0,0.0
173880,73033,0.0,0.0,0.0
55578,13214,0.0,0.0,0.0
280271,235728,0.0,0.0,0.0
168581,79821,0.0,0.0,0.0
320336,22617,0.0,0.0,0.0
317499,113248,0.0,0.0,0.0
809532,280690,0.0,0.0,0.0
520150,32668,0.0,0.0,0.0
415327,13005,0.0,0.0,0.0
2324285,496883,0.0,0.0,0.0
232480,298807,0.0,0.0,0.0
101391,29598,0.0,0.0,0.0
183964,172468,0.0,0.0,0.0
56498,50875,0.0,0.0,0.0
6258,44232,0.0,0.0,0.0
1072593,373681,0.0,0.0,0.0
447742,66294,0.0,0.0,0.0
226863,82896,0.0,0.0,0.0
560491,458048,0.0,0.0,0.0
157425,161334,0.0,0.0,0.0
430471,353185,0.0,0.0,0.0
23119,384737,0.0,0.0,0.0
147027,144956,0.0,0.0,0.0
27452,56028,0.0,0.0,0.0
402559,112845,0.0,0.0,0.0
137854,128816,0.0,0.0,0.0
264017,347218,0.0,0.0,0.0
140132,172272,0.0,0.0,0.0
1292925,264611,0.0,0.0,0.0
280271,136506,0.0,0.0,0.0
335737,360243,0.0,0.0,0.0
86961,41330,0.0,0.0,0.0
706608,13214,0.0,0.0,0.0
188204,13221,0.0,0.0,0.0
830551,176227,0.0,0.0,0.0
169430,336825,0.0,0.0,0.0
1056692,306738,0.0,0.0,0.0
852554,101836,0.0,0.0,0.0
359220,33671,0.0,0.0,0.0
89831,179402,0.0,0.0,0.0
173579,80891,0.0,0.0,0.0
93446,23589,0.0,0.0,0.0
26512,39153,0.0,0.0,0.0
768828,71967,0.0,0.0,0.0
150127,57075,0.0,0.0,0.0
66321,52545,0.0,0.0,0.0
104295,46072,0.0,0.0,0.0
578731,12134,0.0,0.0,0.0
2789235,71245,0.0,0.0,0.0
1191295,68470,0.0,0.0,0.0
125388,167911,0.0,0.0,0.0
166475,443636,0.0,0.0,0.0
192849,89207,0.0,0.0,0.0
95743,110112,0.0,0.0,0.0
228172,369584,0.0,0.0,0.0
488380,89725,0.0,0.0,0.0
420929,55673,0.0,0.0,0.0
376098,303418,0.0,0.0,0.0
424680,350552,0.0,0.0,0.0
366914,33665,0.0,0.0,0.0
486725,47551,0.0,0.0,0.0
160974,50334,0.0,0.0,0.0
1179225,148484,0.0,0.0,0.0
951133,141983,0.0,0.0,0.0
678857,281336,0.0,0.0,0.0
95810,25723,0.0,0.0,0.0
527607,247681,0.0,0.0,0.0
124268,23715,0.0,0.0,0.0
238617,104265,0.0,0.0,0.0
209318,273730,0.0,0.0,0.0
187927,112959,0.0,0.0,0.0
63318,43998,0.0,0.0,0.0
112880,40055,0.0,0.0,0.0
7173268,75061,0.0,0.0,0.0
225903,235630,0.0,0.0,0.0
340130,270949,0.0,0.0,0.0
85873,1356,0.0,0.0,0.0
103876,132532,0.0,0.0,0.0
68727,18914,0.0,0.0,0.0
1021308,98867,0.0,0.0,0.0
27678,44410,0.0,0.0,0.0
329638,63689,0.0,0.0,0.0
857489,321051,0.0,0.0,0.0
839492,70382,0.0,0.0,0.0
4470,8892,0.0,0.0,0.0
890104,183526,0.0,0.0,0.0
6258,49580,0.0,0.0,0.0
171084,99428,0.0,0.0,0.0
400175,41384,0.0,0.0,0.0
134875,172461,0.0,0.0,0.0
254264,138483,0.0,0.0,0.0
171790,305395,0.0,0.0,0.0
172755,88508,0.0,0.0,0.0
39835,109528,0.0,0.0,0.0
80353,98666,0.0,0.0,0.0
199848,84330,0.0,0.0,0.0
498271,133470,0.0,0.0,0.0
1677099,251037,0.0,0.0,0.0
212609,120255,0.0,0.0,0.0
53378,30149,0.0,0.0,0.0
1661815,471592,0.0,0.0,0.0
343789,22097,0.0,0.0,0.0
335606,3221,0.0,0.0,0.0
1577584,200296,0.0,0.0,0.0
156951,20819,0.0,0.0,0.0
486725,194002,0.0,0.0,0.0
38901,147287,0.0,0.0,0.0
726003,290001,0.0,0.0,0.0
1349170,169085,0.0,0.0,0.0
315565,370570,0.0,0.0,0.0
217898,123243,0.0,0.0,0.0
682003,42071,0.0,0.0,0.0
324790,394198,0.0,0.0,0.0
72118,39899,0.0,0.0,0.0
179456,109006,0.0,0.0,0.0
482376,376675,0.0,0.0,0.0
327972,56655,0.0,0.0,0.0
134624,78922,0.0,0.0,0.0
242729,178154,0.0,0.0,0.0
520150,41489,0.0,0.0,0.0
37449,386504,0.0,0.0,0.0
626018,49526,0.0,0.0,0.0
335154,109220,0.0,0.0,0.0
449929,106872,0.0,0.0,0.0
118268,105941,0.0,0.0,0.0
267283,52282,0.0,0.0,0.0
444534,23468,0.0,0.0,0.0
88276,67242,0.0,0.0,0.0
234003,104238,0.0,0.0,0.0
290985,61793,0.0,0.0,0.0
82407,62345,0.0,0.0,0.0
445492,66986,0.0,0.0,0.0
394085,347911,0.0,0.0,0.0
219167,2652,0.0,0.0,0.0
324390,90319,0.0,0.0,0.0
546216,11923,0.0,0.0,0.0
41874,35217,0.0,0.0,0.0
757856,78770,0.0,0.0,0.0
29418,37398,0.0,0.0,0.0
103876,18992,0.0,0.0,0.0
2258758,242083,0.0,0.0,0.0
110210,106449,0.0,0.0,0.0
265559,119643,0.0,0.0,0.0
593726,27080,0.0,0.0,0.0
536333,12055,0.0,0.0,0.0
532416,18888,0.0,0.0,0.0
411573,88634,0.0,0.0,0.0
498829,112715,0.0,0.0,0.0
52282,82170,0.0,0.0,0.0
496803,452806,0.0,0.0,0.0
428885,261317,0.0,0.0,0.0
231612,292607,0.0,0.0,0.0
27783,93844,0.0,0.0,0.0
37449,124908,0.0,0.0,0.0
13483,15930,0.0,0.0,0.0
1198491,107190,0.0,0.0,0.0
508949,287366,0.0,0.0,0.0
199848,63441,0.0,0.0,0.0
95044,10318,0.0,0.0,0.0
280109,51561,0.0,0.0,0.0
303254,29078,0.0,0.0,0.0
523286,28008,0.0,0.0,0.0
124190,12584,0.0,0.0,0.0
327004,92043,0.0,0.0,0.0
302992,120220,0.0,0.0,0.0
92886,2267,0.0,0.0,0.0
173883,220162,0.0,0.0,0.0
1328850,11502,0.0,0.0,0.0
115758,172399,0.0,0.0,0.0
486725,481997,0.0,0.0,0.0
99624,143794,0.0,0.0,0.0
407812,292896,0.0,0.0,0.0
198709,100781,0.0,0.0,0.0
65720,95734,0.0,0.0,0.0
1436160,291723,0.0,0.0,0.0
690623,370046,0.0,0.0,0.0
90628,139170,0.0,0.0,0.0
356850,25745,0.0,0.0,0.0
1056692,54393,0.0,0.0,0.0
305531,305453,0.0,0.0,0.0
424680,210962,0.0,0.0,0.0
115302,256425,0.0,0.0,0.0
388469,184496,0.0,0.0,0.0
868433,125478,0.0,0.0,0.0
104295,292760,0.0,0.0,0.0
150727,130083,0.0,0.0,0.0
37779,52046,0.0,0.0,0.0
329769,289161,0.0,0.0,0.0
56463,34606,0.0,0.0,0.0
673461,87085,0.0,0.0,0.0
339544,466871,0.0,0.0,0.0
383346,58426,0.0,0.0,0.0
87023,60058,0.0,0.0,0.0
260533,55260,0.0,0.0,0.0
209441,95918,0.0,0.0,0.0
92184,34316,0.0,0.0,0.0
116796,15350,0.0,0.0,0.0
37449,186720,0.0,0.0,0.0
999233,321620,0.0,0.0,0.0
101732,160627,0.0,0.0,0.0
375730,55227,0.0,0.0,0.0
228641,48635,0.0,0.0,0.0
242729,307158,0.0,0.0,0.0
49773,91246,0.0,0.0,0.0
57695,135523,0.0,0.0,0.0
445711,87075,0.0,0.0,0.0
383114,15345,0.0,0.0,0.0
461834,288854,0.0,0.0,0.0
9748,60218,0.0,0.0,0.0
208125,51239,0.0,0.0,0.0
452355,302742,0.0,0.0,0.0
624114,98869,0.0,0.0,0.0
35635,135880,0.0,0.0,0.0
37449,267043,0.0,0.0,0.0
558356,69191,0.0,0.0,0.0
1656718,392373,0.0,0.0,0.0
49611,205349,0.0,0.0,0.0
37779,72886,0.0,0.0,0.0
2054282,81339,0.0,0.0,0.0
58104,97128,0.0,0.0,0.0
189280,175034,0.0,0.0,0.0
381990,43396,0.0,0.0,0.0
648343,262839,0.0,0.0,0.0
452355,241967,0.0,0.0,0.0
147076,73825,0.0,0.0,0.0
117396,111703,0.0,0.0,0.0
232480,324824,0.0,0.0,0.0
394077,117565,0.0,0.0,0.0
141898,20935,0.0,0.0,0.0
37036,47690,0.0,0.0,0.0
482933,204876,0.0,0.0,0.0
1027074,51780,0.0,0.0,0.0
679953,462542,0.0,0.0,0.0
223854,139073,0.0,0.0,0.0
1391104,87698,0.0,0.0,0.0
464080,161082,0.0,0.0,0.0
653438,260811,0.0,0.0,0.0
274866,44058,0.0,0.0,0.0
29196,11923,0.0,0.0,0.0
6258,209608,0.0,0.0,0.0
744898,110067,0.0,0.0,0.0
93095,60397,0.0,0.0,0.0
2123645,27193,0.0,0.0,0.0
424680,288285,0.0,0.0,0.0
499586,174226,0.0,0.0,0.0
33443,67230,0.0,0.0,0.0
1606552,13473,0.0,0.0,0.0
6357,91129,0.0,0.0,0.0
860079,380736,0.0,0.0,0.0
166642,245526,0.0,0.0,0.0
37471,48217,0.0,0.0,0.0
354714,119045,0.0,0.0,0.0
140132,242547,0.0,0.0,0.0
894666,162473,0.0,0.0,0.0
482376,8782,0.0,0.0,0.0
358796,108819,0.0,0.0,0.0
27922,11544,0.0,0.0,0.0
486648,305738,0.0,0.0,0.0
128473,348665,0.0,0.0,0.0
318262,470176,0.0,0.0,0.0
184530,53345,0.0,0.0,0.0
1287956,473840,0.0,0.0,0.0
143721,456792,0.0,0.0,0.0
185285,26712,0.0,0.0,0.0
169969,110798,0.0,0.0,0.0
400708,490512,0.0,0.0,0.0
126003,36984,0.0,0.0,0.0
1286553,68955,0.0,0.0,0.0
103876,221743,0.0,0.0,0.0
464080,175606,0.0,0.0,0.0
779699,296583,0.0,0.0,0.0
83093,73488,0.0,0.0,0.0
353491,26205,0.0,0.0,0.0
169430,285897,0.0,0.0,0.0
37721,72091,0.0,0.0,0.0
277462,86282,0.0,0.0,0.0
1579788,464784,0.0,0.0,0.0
522275,205777,0.0,0.0,0.0
15521,360736,0.0,0.0,0.0
28839,20378,0.0,0.0,0.0
50969,274735,0.0,0.0,0.0
87236,86781,0.0,0.0,0.0
89831,193097,0.0,0.0,0.0
120161,90674,0.0,0.0,0.0
215499,340039,0.0,0.0,0.0
29956,17227,0.0,0.0,0.0
44383,26260,0.0,0.0,0.0
451275,35805,0.0,0.0,0.0
146284,135753,0.0,0.0,0.0
451456,58941,0.0,0.0,0.0
59439,29679,0.0,0.0,0.0
311625,91401,0.0,0.0,0.0
137911,59924,0.0,0.0,0.0
29782,169500,0.0,0.0,0.0
58104,54341,0.0,0.0,0.0
57222,67949,0.0,0.0,0.0
593927,462575,0.0,0.0,0.0
548973,278782,0.0,0.0,0.0
629505,25775,0.0,0.0,0.0
1249117,274088,0.0,0.0,0.0
149363,347806,0.0,0.0,0.0
131126,342794,0.0,0.0,0.0
194829,26885,0.0,0.0,0.0
1072593,260450,0.0,0.0,0.0
572998,378293,0.0,0.0,0.0
446738,28148,0.0,0.0,0.0
187349,19688,0.0,0.0,0.0
98590,25924,0.0,0.0,0.0
496999,149339,0.0,0.0,0.0
27678,58075,0.0,0.0,0.0
56003,314398,0.0,0.0,0.0
508949,95145,0.0,0.0,0.0
81611,88247,0.0,0.0,0.0
485728,290702,0.0,0.0,0.0
288143,98244,0.0,0.0,0.0
162581,588,0.0,0.0,0.0
491175,201076,0.0,0.0,0.0
433588,14325,0.0,0.0,0.0
62191,39269,0.0,0.0,0.0
102058,222225,0.0,0.0,0.0
28328,34905,0.0,0.0,0.0
62562,180435,0.0,0.0,0.0
2066263,468219,0.0,0.0,0.0
185446,285900,0.0,0.0,0.0
30615,254681,0.0,0.0,0.0
798119,64489,0.0,0.0,0.0
44383,146196,0.0,0.0,0.0
396380,118140,0.0,0.0,0.0
67728,369701,0.0,0.0,0.0
65502,301349,0.0,0.0,0.0
717164,175230,0.0,0.0,0.0
47907,103272,0.0,0.0,0.0
119422,77397,0.0,0.0,0.0
97901,391516,0.0,0.0,0.0
527607,316614,0.0,0.0,0.0
183098,101990,0.0,0.0,0.0
424680,305233,0.0,0.0,0.0
486725,469270,0.0,0.0,0.0
184530,28367,0.0,0.0,0.0
831580,136983,0.0,0.0,0.0
360369,149252,0.0,0.0,0.0
230258,90085,0.0,0.0,0.0
227607,16887,0.0,0.0,0.0
531029,334624,0.0,0.0,0.0
234003,89165,0.0,0.0,0.0
576475,214220,0.0,0.0,0.0
353579,243344,0.0,0.0,0.0
337963,98474,0.0,0.0,0.0
118268,28891,0.0,0.0,0.0
710809,54351,0.0,0.0,0.0
1175362,117519,0.0,0.0,0.0
6357,123610,0.0,0.0,0.0
185146,105177,0.0,0.0,0.0
416985,312535,0.0,0.0,0.0
361931,411646,0.0,0.0,0.0
284904,251609,0.0,0.0,0.0
310749,116767,0.0,0.0,0.0
296809,134802,0.0,0.0,0.0
440324,26785,0.0,0.0,0.0
305531,272680,0.0,0.0,0.0
85018,22429,0.0,0.0,0.0
489177,25556,0.0,0.0,0.0
258285,174249,0.0,0.0,0.0
67878,94031,0.0,0.0,0.0
27783,187773,0.0,0.0,0.0
241474,32756,0.0,0.0,0.0
214008,126123,0.0,0.0,0.0
119621,164099,0.0,0.0,0.0
1072593,307280,0.0,0.0,0.0
426784,162913,0.0,0.0,0.0
651609,37548,0.0,0.0,0.0
66987,26485,0.0,0.0,0.0
91392,72787,0.0,0.0,0.0
197023,137722,0.0,0.0,0.0
560491,377083,0.0,0.0,0.0
196038,201716,0.0,0.0,0.0
53959,179257,0.0,0.0,0.0
601277,200060,0.0,0.0,0.0
128473,79325,0.0,0.0,0.0
179133,142967,0.0,0.0,0.0
223979,160421,0.0,0.0,0.0
222564,283994,0.0,0.0,0.0
226863,229122,0.0,0.0,0.0
599450,493177,0.0,0.0,0.0
296809,306950,0.0,0.0,0.0
308765,51715,0.0,0.0,0.0
349821,214117,0.0,0.0,0.0
591021,282984,0.0,0.0,0.0
206779,78274,0.0,0.0,0.0
168069,174166,0.0,0.0,0.0
128473,417708,0.0,0.0,0.0
852554,390822,0.0,0.0,0.0
498271,304619,0.0,0.0,0.0
258606,194217,0.0,0.0,0.0
111920,68613,0.0,0.0,0.0
145609,15489,0.0,0.0,0.0
13483,21224,0.0,0.0,0.0
33159,347321,0.0,0.0,0.0
95743,123489,0.0,0.0,0.0
560491,304839,0.0,0.0,0.0
54728,94624,0.0,0.0,0.0
130819,32181,0.0,0.0,0.0
310738,112622,0.0,0.0,0.0
107583,60877,0.0,0.0,0.0
269521,71109,0.0,0.0,0.0
101714,239525,0.0,0.0,0.0
1331434,38953,0.0,0.0,0.0
435045,163442,0.0,0.0,0.0
62562,294225,0.0,0.0,0.0
969481,155616,0.0,0.0,0.0
36944,41208,0.0,0.0,0.0
32772,50326,0.0,0.0,0.0
111306,38517,0.0,0.0,0.0
226066,153590,0.0,0.0,0.0
1275079,176595,0.0,0.0,0.0
146120,101657,0.0,0.0,0.0
52074,25157,0.0,0.0,0.0
2216717,282041,0.0,0.0,0.0
122001,248913,0.0,0.0,0.0
134172,95393,0.0,0.0,0.0
58931,341808,0.0,0.0,0.0
305531,174953,0.0,0.0,0.0
317934,200296,0.0,0.0,0.0
540322,199316,0.0,0.0,0.0
236959,8060,0.0,0.0,0.0
116009,32844,0.0,0.0,0.0
114027,82674,0.0,0.0,0.0
736108,237027,0.0,0.0,0.0
928171,99476,0.0,0.0,0.0
820740,26205,0.0,0.0,0.0
1072593,413026,0.0,0.0,0.0
208755,84907,0.0,0.0,0.0
4470,7098,0.0,0.0,0.0
246844,116331,0.0,0.0,0.0
183098,157876,0.0,0.0,0.0
123897,217476,0.0,0.0,0.0
39835,15014,0.0,0.0,0.0
181127,62513,0.0,0.0,0.0
59473,195164,0.0,0.0,0.0
120121,127172,0.0,0.0,0.0
383346,219869,0.0,0.0,0.0
482933,181087,0.0,0.0,0.0
1322508,272266,0.0,0.0,0.0
97780,74960,0.0,0.0,0.0
72748,103838,0.0,0.0,0.0
102064,59173,0.0,0.0,0.0
285039,216808,0.0,0.0,0.0
1683962,470331,0.0,0.0,0.0
465056,222012,0.0,0.0,0.0
126440,316832,0.0,0.0,0.0
873573,397055,0.0,0.0,0.0
242766,141571,0.0,0.0,0.0
96177,304459,0.0,0.0,0.0
336058,365943,0.0,0.0,0.0
55221,99853,0.0,0.0,0.0
840062,258902,0.0,0.0,0.0
168462,53892,0.0,0.0,0.0
41409,67500,0.0,0.0,0.0
296809,471823,0.0,0.0,0.0
